X,Y,cartodb_id,province,municipali
-3.86470978152007,40.3258167179,986,Madrid,Móstoles
-3.86470978152007,40.3258167179,987,Madrid,Móstoles
-3.86266248279007,40.3258135798,988,Madrid,Móstoles
-3.86266248279007,40.3258135798,989,Madrid,Móstoles
-3.86511815181007,40.3259868451,990,Madrid,Móstoles
-3.86538206163007,40.3260538044,991,Madrid,Móstoles
-3.91263937268009,40.2884388243,992,Madrid,Arroyomolinos
-4.30084880330054,40.2755687184997,993,Madrid,Villa del Prado
-3.85232806817006,40.3166115726,994,Madrid,Móstoles
-3.85232806817006,40.3166115726,995,Madrid,Móstoles
-3.71873349764003,40.4137253674,996,Madrid,Madrid
-3.86009401688007,40.3306353499,997,Madrid,Móstoles
-3.86037301197006,40.3308414742,998,Madrid,Móstoles
-3.69369604600002,40.2425049545,999,Madrid,Pinto
-3.63617979376001,40.5508767113,1000,Madrid,San Sebastián de los Reyes
-3.85668977180006,40.3200297459,1001,Madrid,Móstoles
-3.86028543,40.3214923526,1002,Madrid,Móstoles
-3.86973716590007,40.3092134554,1003,Madrid,Móstoles
-3.87039319688007,40.3081489674,1004,Madrid,Móstoles
-3.87039319688007,40.3081489674,1005,Madrid,Móstoles
-3.68933405862002,40.3896160776,1006,Madrid,Madrid
-3.60611149667001,40.4329984852,1007,Madrid,Madrid
-3.79759036129004,40.4073557222,1008,Madrid,Pozuelo de Alarcón
-3.74421844065003,40.3744868934,1009,Madrid,Madrid
-3.81065301803005,40.3486540901,1010,Madrid,Alcorcón
-3.81065301803005,40.3486540901,1011,Madrid,Alcorcón
-3.72443262003003,40.3130792204,1012,Madrid,Getafe
-3.86413130258007,40.3195459334,1013,Madrid,Móstoles
-3.86477495589007,40.3193158793,1014,Madrid,Móstoles
-3.91845103200009,40.277374451,1015,Madrid,Arroyomolinos
-3.91845103200009,40.277374451,1016,Madrid,Arroyomolinos
-3.69055958736002,40.2087583982,1017,Madrid,Valdemoro
-3.85917952663007,40.3235681592,1018,Madrid,Móstoles
-3.85917952663007,40.3235681592,1019,Madrid,Móstoles
-3.86816842212007,40.3382408383,1020,Madrid,Móstoles
-3.86816842212007,40.3382408383,1021,Madrid,Móstoles
-4.00857869473015,40.2876492601999,1022,Madrid,Navalcarnero
-3.71902263852003,40.3141807553,1023,Madrid,Getafe
-3.80336634123005,40.2932145507,1024,Madrid,Fuenlabrada
-3.86239606142007,40.3203548405,1025,Madrid,Móstoles
-3.86192465241007,40.3203008218,1026,Madrid,Móstoles
-3.77553682155004,40.3761782576,1027,Madrid,Madrid
-3.85629868162006,40.3180646427,1028,Madrid,Móstoles
-3.85629868162006,40.3180646427,1029,Madrid,Móstoles
-3.85614256157006,40.3179559786,1030,Madrid,Móstoles
-3.85845682809006,40.3196846149,1031,Madrid,Móstoles
-3.85231569021006,40.315195787,1032,Madrid,Móstoles
-3.85190698452006,40.3151640708,1033,Madrid,Móstoles
-3.85554061887006,40.3141989396,1034,Madrid,Móstoles
-3.60919190368001,40.4518675504,1035,Madrid,Madrid
-3.86601046369007,40.3387286797,1036,Madrid,Móstoles
-3.86621766951007,40.3376481297,1037,Madrid,Móstoles
-3.69028636398002,40.1755505229,1038,Madrid,Valdemoro
-3.87029142183007,40.3224757808,1039,Madrid,Móstoles
-3.87029142183007,40.3224757808,1040,Madrid,Móstoles
-3.87029142183007,40.3224757808,1041,Madrid,Móstoles
-3.87029142183007,40.3224757808,1042,Madrid,Móstoles
-3.61215196170001,40.4444855492,1043,Madrid,Madrid
-3.61215196170001,40.4444855492,1044,Madrid,Madrid
-3.53824213580001,40.4266665753,1045,Madrid,Coslada
-3.64560358199002,40.5222283469,1046,Madrid,Alcobendas
-3.96466030976012,40.4932617004999,1047,Madrid,Villanueva del Pardillo
-3.87546699657007,40.4737494281,1048,Madrid,Majadahonda
-3.70447636896002,40.4210413828,1049,Madrid,Madrid
-3.61215196170001,40.4444855492,1050,Madrid,Madrid
-3.87649602140007,40.4741200166,1051,Madrid,Majadahonda
-3.87566892614007,40.4779906314,1052,Madrid,Majadahonda
-3.87576281031007,40.4783697392,1053,Madrid,Majadahonda
-3.87553770739007,40.4818899946,1054,Madrid,Majadahonda
-3.87452335722007,40.4740857224,1055,Madrid,Majadahonda
-3.87452335722007,40.4740857224,1056,Madrid,Majadahonda
-3.86000344629006,40.4708964674,1057,Madrid,Majadahonda
-3.86988036165007,40.4737995009,1058,Madrid,Majadahonda
-3.86988036165007,40.4737995009,1059,Madrid,Majadahonda
-3.86988036165007,40.4737995009,1060,Madrid,Majadahonda
-3.86988036165007,40.4737995009,1061,Madrid,Majadahonda
-3.87412819839007,40.4742349097,1062,Madrid,Majadahonda
-3.87384300402007,40.4741706804,1063,Madrid,Majadahonda
-3.87384300402007,40.4741706804,1064,Madrid,Majadahonda
-3.87365898175007,40.4741392658,1065,Madrid,Majadahonda
-3.67172425295002,40.4049934415,1066,Madrid,Madrid
-3.68789135174002,40.4623815428,1067,Madrid,Madrid
-3.87658416748007,40.4734514825,1068,Madrid,Majadahonda
-3.86702914573007,40.4567241337,1069,Madrid,Majadahonda
-3.56287395183001,40.4277207697,1070,Madrid,Coslada
-3.72260680211003,40.4745271736,1071,Madrid,Madrid
-3.9266133385901,40.3969112318999,1072,Madrid,Villaviciosa de Odón
-3.99813339160014,40.4472551794999,1073,Madrid,Villanueva de la Cañada
-3.87224577812007,40.4719841106,1074,Madrid,Majadahonda
-3.82145464275005,40.4708175426,1075,Madrid,Madrid
-3.82216371372005,40.4711725792,1076,Madrid,Madrid
-3.73776126824003,40.3653051052,1077,Madrid,Madrid
-3.87054066883007,40.4778651339,1078,Madrid,Majadahonda
-3.87027493439007,40.4777145862,1079,Madrid,Majadahonda
-3.99272646038013,40.6463447647999,1080,Madrid,Collado Villalba
-3.80313124519005,40.437679805,1081,Madrid,Pozuelo de Alarcón
-3.67348845231002,40.4622146526,1082,Madrid,Madrid
-3.87207661760007,40.4696238808,1083,Madrid,Majadahonda
-3.87063032980007,40.4708470158,1084,Madrid,Majadahonda
-3.87063032980007,40.4708470158,1085,Madrid,Majadahonda
-4.00093675321014,40.4456631290999,1086,Madrid,Villanueva de la Cañada
-3.60964577409001,40.4887905031,1087,Madrid,Madrid
-3.60964577409001,40.4887905031,1088,Madrid,Madrid
-3.67503080945002,40.4465385998,1089,Madrid,Madrid
-3.71256964749003,40.4156001485,1090,Madrid,Madrid
-3.88165965394007,40.4720339644,1091,Madrid,Majadahonda
-3.87952966113007,40.4701454767,1092,Madrid,Majadahonda
-3.70021039500002,40.486761017,1093,Madrid,Madrid
-3.70638536335002,40.4845265004,1094,Madrid,Madrid
-3.71084994288002,40.4352950976,1095,Madrid,Madrid
-3.62905441882001,40.4085057215,1096,Madrid,Madrid
-3.62905441882001,40.4085057215,1097,Madrid,Madrid
-3.88306763703007,40.4533555348,1098,Madrid,Majadahonda
-3.87302355795007,40.4694070821,1099,Madrid,Majadahonda
-3.73583861925003,40.387365563,1100,Madrid,Madrid
-3.76453758908004,40.672958303,1101,Madrid,Colmenar Viejo
-3.76453758908004,40.672958303,1102,Madrid,Colmenar Viejo
-3.86892041238007,40.4676084392,1103,Madrid,Majadahonda
-3.96936483100012,40.6034166629999,1104,Madrid,Galapagar
-3.96936483100012,40.6034166629999,1105,Madrid,Galapagar
-3.96936483100012,40.6034166629999,1106,Madrid,Galapagar
-3.70258139586002,40.4755285756,1107,Madrid,Madrid
-3.86282520432007,40.4515510472,1108,Madrid,Majadahonda
-3.86282520432007,40.4515510472,1109,Madrid,Majadahonda
-3.88408495368007,40.4739718028,1110,Madrid,Majadahonda
-3.88580229993008,40.4749727819,1111,Madrid,Majadahonda
-4.00655259285015,40.4465319359999,1112,Madrid,Villanueva de la Cañada
-4.00714365435014,40.4463205776999,1113,Madrid,Villanueva de la Cañada
-4.00714365435014,40.4463205776999,1114,Madrid,Villanueva de la Cañada
-3.87700964483007,40.4803735183,1115,Madrid,Majadahonda
-3.87700964483007,40.4803735183,1116,Madrid,Majadahonda
-3.87081443688007,40.4797306898,1117,Madrid,Majadahonda
-3.79850416254004,40.4553696316,1118,Madrid,Pozuelo de Alarcón
-3.79850416254004,40.4553696316,1119,Madrid,Pozuelo de Alarcón
-3.89906878386008,40.4100234345,1120,Madrid,Boadilla del Monte
-3.89906878386008,40.4100234345,1122,Madrid,Boadilla del Monte
-3.86980219051007,40.4722203442,1123,Madrid,Majadahonda
-3.86980219051007,40.4722203442,1124,Madrid,Majadahonda
-3.70868822873002,40.4164443949,1125,Madrid,Madrid
-3.74519993107003,40.4067425008,1126,Madrid,Madrid
-3.74519993107003,40.4067425008,1127,Madrid,Madrid
-3.74519993107003,40.4067425008,1128,Madrid,Madrid
-3.99240018859013,40.4465015310999,1129,Madrid,Villanueva de la Cañada
-3.84345033550006,40.4763281637,1130,Madrid,Majadahonda
-3.87266006507007,40.4780534825,1131,Madrid,Majadahonda
-3.96311605357012,40.4876685686,1132,Madrid,Villanueva del Pardillo
-3.96311605357012,40.4876685686,1133,Madrid,Villanueva del Pardillo
-3.96311605357012,40.4876685686,1134,Madrid,Villanueva del Pardillo
-3.87289916723007,40.4784494301,1135,Madrid,Majadahonda
-3.87375059631007,40.4730387481,1136,Madrid,Majadahonda
-3.87375059631007,40.4730387481,1137,Madrid,Majadahonda
-3.87295990525007,40.4744913736,1138,Madrid,Majadahonda
-3.87360672987007,40.473343085,1139,Madrid,Majadahonda
-3.75398998849003,40.3926121679,1140,Madrid,Madrid
-3.80767199863005,40.3457990811,1141,Madrid,Alcorcón
-3.80767199863005,40.3457990811,1142,Madrid,Alcorcón
-3.88100753858007,40.4897642814,1143,Madrid,Las Rozas de Madrid
-3.86057662525007,40.4461415064,1144,Madrid,Majadahonda
-3.87100250055007,40.4463624463,1145,Madrid,Majadahonda
-3.86612363344007,40.4462253169,1146,Madrid,Majadahonda
-3.86304599751007,40.4463631693,1147,Madrid,Majadahonda
-3.86680579679007,40.4464400284,1148,Madrid,Majadahonda
-3.86090133910007,40.4461508656,1149,Madrid,Majadahonda
-3.87377945700007,40.4755690697,1150,Madrid,Majadahonda
-3.89436928241008,40.4087605732,1151,Madrid,Boadilla del Monte
-3.62263988233001,40.543109487,1152,Madrid,San Sebastián de los Reyes
-3.62263988233001,40.543109487,1153,Madrid,San Sebastián de los Reyes
-3.62263988233001,40.543109487,1154,Madrid,San Sebastián de los Reyes
-3.62263988233001,40.543109487,1155,Madrid,San Sebastián de los Reyes
-3.62263988233001,40.543109487,1156,Madrid,San Sebastián de los Reyes
-3.88618079573008,40.4295127997,1157,Madrid,Boadilla del Monte
-4.00188052859014,40.4050779485999,1158,Madrid,Brunete
-4.00188052859014,40.4050779485999,1159,Madrid,Brunete
-3.86495349060007,40.4814872632,1160,Madrid,Las Rozas de Madrid
-3.86495349060007,40.4814872632,1161,Madrid,Las Rozas de Madrid
-3.86650218521007,40.4790515198,1162,Madrid,Majadahonda
-3.66680689827002,40.4784817984,1163,Madrid,Madrid
-3.66680689827002,40.4784817984,1164,Madrid,Madrid
-3.66680689827002,40.4784817984,1165,Madrid,Madrid
-3.77734155880004,40.2384537333,1166,Madrid,Parla
-3.76769320308004,40.3405179675,1167,Madrid,Leganés
-3.72969643342003,40.3837838154,1168,Madrid,Madrid
-3.86484717861007,40.4483627475,1169,Madrid,Majadahonda
-3.86189525422007,40.4482858125,1170,Madrid,Majadahonda
-3.86228086863007,40.448295525,1171,Madrid,Majadahonda
-3.86228086863007,40.448295525,1172,Madrid,Majadahonda
-3.66616986277002,40.4228560735,1173,Madrid,Madrid
-3.66616986277002,40.4228560735,1174,Madrid,Madrid
-3.65206032789002,40.4274832915,1175,Madrid,Madrid
-3.71980135728003,40.4300020847,1176,Madrid,Madrid
-3.99790627782014,40.4538446932999,1177,Madrid,Villanueva de la Cañada
-3.89565723945008,40.4099843593,1178,Madrid,Boadilla del Monte
-3.89727557102008,40.4241105895,1179,Madrid,Boadilla del Monte
-3.71514799774003,40.4762173903,1180,Madrid,Madrid
-3.88418212429007,40.4060185621,1181,Madrid,Boadilla del Monte
-3.68990192061002,40.4706279357,1182,Madrid,Madrid
-3.66676205270002,40.4516867803,1183,Madrid,Madrid
-3.66676205270002,40.4516867803,1184,Madrid,Madrid
-3.59368869030001,40.4746700111,1185,Madrid,Madrid
-3.87292339716007,40.478503233,1186,Madrid,Majadahonda
-3.87310934517007,40.4789251911,1187,Madrid,Majadahonda
-3.87310934517007,40.4789251911,1188,Madrid,Majadahonda
-3.87310934517007,40.4789251911,1189,Madrid,Majadahonda
-3.85858299680007,40.3265328253,1190,Madrid,Móstoles
-3.86835721986007,40.4710109683,1191,Madrid,Majadahonda
-3.62939101657001,40.4778927315,1192,Madrid,Madrid
-3.87631641612007,40.4697289027,1193,Madrid,Majadahonda
-3.87503733506007,40.4688177662,1194,Madrid,Majadahonda
-3.70506233336002,40.342739762,1195,Madrid,Madrid
-3.73361420355003,40.4803543197,1196,Madrid,Madrid
-3.68079947954002,40.4690368836,1197,Madrid,Madrid
-3.68079947954002,40.4690368836,1198,Madrid,Madrid
-4.00546190744014,40.4507397799999,1199,Madrid,Villanueva de la Cañada
-3.63874942710001,40.4423627271,1200,Madrid,Madrid
-3.96188464233011,40.4870310306999,1201,Madrid,Villanueva del Pardillo
-3.62313546977001,40.3990496719,1202,Madrid,Madrid
-3.83453710549006,40.3391842675,1203,Madrid,Alcorcón
-3.465404189,40.544264475,1204,Madrid,Daganzo de Arriba
-3.465404189,40.544264475,1205,Madrid,Daganzo de Arriba
-4.00388424521014,40.4462988248999,1206,Madrid,Villanueva de la Cañada
-4.00388424521014,40.4462988248999,1207,Madrid,Villanueva de la Cañada
-3.59296618376001,40.3651414214,1208,Madrid,Madrid
-3.63890094765001,40.4676028916,1209,Madrid,Madrid
-3.77529562270004,40.3953876062,1210,Madrid,Madrid
-3.87020780707007,40.4924839423,1211,Madrid,Las Rozas de Madrid
-3.76380767321004,40.394028069,1212,Madrid,Madrid
-3.76380767321004,40.394028069,1213,Madrid,Madrid
-3.76380767321004,40.394028069,1214,Madrid,Madrid
-3.65931386122002,40.4996377668,1215,Madrid,Madrid
-3.86452819642007,40.4669496826,1216,Madrid,Majadahonda
-3.86452819642007,40.4669496826,1217,Madrid,Majadahonda
-3.86452819642007,40.4669496826,1218,Madrid,Majadahonda
-3.62952723012001,40.475130951,1219,Madrid,Madrid
-3.86029369270006,40.4685287974,1220,Madrid,Majadahonda
-3.69499128127002,40.4926293293,1221,Madrid,Madrid
-4.19602874510035,40.3210469224998,1222,Madrid,Aldea del Fresno
-4.19602874510035,40.3210469224998,1223,Madrid,Aldea del Fresno
-3.70043067251002,40.4774499156,1224,Madrid,Madrid
-3.70043067251002,40.4774499156,1225,Madrid,Madrid
-3.70043067251002,40.4774499156,1226,Madrid,Madrid
-3.88478218837008,40.4998215964,1227,Madrid,Las Rozas de Madrid
-3.87289288982007,40.4735543802,1228,Madrid,Majadahonda
-3.88190929822007,40.4714006904,1229,Madrid,Majadahonda
-3.88190929822007,40.4714006904,1230,Madrid,Majadahonda
-3.88190929822007,40.4714006904,1231,Madrid,Majadahonda
-3.88190929822007,40.4714006904,1232,Madrid,Majadahonda
-3.88190929822007,40.4714006904,1233,Madrid,Majadahonda
-3.76608219445004,40.4489580268,1234,Madrid,Madrid
-3.99851730342014,40.4521815907999,1235,Madrid,Villanueva de la Cañada
-3.87251750820007,40.4714968243,1236,Madrid,Majadahonda
-3.85080834305006,40.4760727995,1237,Madrid,Majadahonda
-3.85080834305006,40.4760727995,1238,Madrid,Majadahonda
-3.71094540604002,40.3468394527,1239,Madrid,Madrid
-3.87463153122007,40.4717963967,1240,Madrid,Majadahonda
-3.482157864,40.509033299,1241,Madrid,Ajalvir
-3.86507312096007,40.454692155,1242,Madrid,Majadahonda
-3.69332175272002,40.46640914,1243,Madrid,Madrid
-3.99849559032014,40.4395954929999,1244,Madrid,Villanueva de la Cañada
-3.85877786322006,40.4827664657,1245,Madrid,Las Rozas de Madrid
-3.90889755212009,40.5158955641,1246,Madrid,Las Rozas de Madrid
-3.90957697421009,40.515298524,1247,Madrid,Las Rozas de Madrid
-3.90957697421009,40.515298524,1248,Madrid,Las Rozas de Madrid
-3.66641776771002,40.4534176132,1249,Madrid,Madrid
-3.85087803405006,40.4710379569,1250,Madrid,Majadahonda
-3.85087803405006,40.4710379569,1251,Madrid,Majadahonda
-3.85087803405006,40.4710379569,1252,Madrid,Majadahonda
-3.85087803405006,40.4710379569,1253,Madrid,Majadahonda
-3.85239870601006,40.4709468108,1254,Madrid,Las Rozas de Madrid
-3.85239870601006,40.4709468108,1255,Madrid,Las Rozas de Madrid
-3.85239870601006,40.4709468108,1256,Madrid,Las Rozas de Madrid
-3.70401972930002,40.4611871751,1257,Madrid,Madrid
-3.62467684147001,40.1604849886,1258,Madrid,Ciempozuelos
-3.86895159235007,40.4805522979,1259,Madrid,Majadahonda
-3.68164249774002,40.4379088565,1260,Madrid,Madrid
-3.68190510427002,40.4369017913,1261,Madrid,Madrid
-3.75419232971003,40.3858916682,1262,Madrid,Madrid
-3.85112766948006,40.4539652621,1263,Madrid,Majadahonda
-3.85224800135006,40.4740370453,1264,Madrid,Majadahonda
-3.69613605994002,40.4727592708,1265,Madrid,Madrid
-4.00937655601015,40.4489003222999,1266,Madrid,Villanueva de la Cañada
-3.71101456007003,40.4109369549,1267,Madrid,Madrid
-3.67701381083002,40.4301202408,1268,Madrid,Madrid
-3.68441301479002,40.4772577776,1269,Madrid,Madrid
-3.96318561030012,40.4871566595999,1270,Madrid,Villanueva del Pardillo
-3.77969803268004,40.4578101498,1271,Madrid,Madrid
-3.96536150518012,40.4951424296999,1272,Madrid,Villanueva del Pardillo
-3.86948777833007,40.4769735994999,1273,Madrid,Majadahonda
-3.86999948839007,40.4766836973,1274,Madrid,Majadahonda
-3.68735429055002,40.4568269641,1275,Madrid,Madrid
-3.86960874131007,40.4767085177,1276,Madrid,Majadahonda
-3.86960874131007,40.4767085177,1277,Madrid,Majadahonda
-3.86912259265007,40.4766196619,1278,Madrid,Majadahonda
-3.62378178529001,40.4577984422,1279,Madrid,Madrid
-3.96742805910012,40.4942612327999,1280,Madrid,Villanueva del Pardillo
-3.74224682402003,40.3821943033,1281,Madrid,Madrid
-3.78823659258004,40.2807417754,1282,Madrid,Fuenlabrada
-3.78823659258004,40.2807417754,1283,Madrid,Fuenlabrada
-3.96742805910012,40.4942612327999,1284,Madrid,Villanueva del Pardillo
-3.86574889011007,40.3276535088,1285,Madrid,Móstoles
-3.86969435712007,40.3216508696,1286,Madrid,Móstoles
-3.86966143330007,40.3218317503,1287,Madrid,Móstoles
-3.86979140132007,40.3217558635,1288,Madrid,Móstoles
-3.84624524171006,40.477208466,1289,Madrid,Majadahonda
-3.84614035611006,40.4773297901,1290,Madrid,Majadahonda
-3.84604602306006,40.4774386707,1291,Madrid,Majadahonda
-3.84624524171006,40.477208466,1292,Madrid,Majadahonda
-3.84614035611006,40.4773297901,1293,Madrid,Majadahonda
-3.9335178053101,40.3100715149999,1294,Madrid,Móstoles
-3.86791426623007,40.3184916947,1295,Madrid,Móstoles
-3.87574723820007,40.3112145343,1296,Madrid,Móstoles
-3.77873418969004,40.5224517692,1297,Madrid,Madrid
-3.65918223666002,40.5556965359,1298,Madrid,Alcobendas
-3.86405245650007,40.3332884962,1299,Madrid,Móstoles
-3.86405245650007,40.3332884962,1300,Madrid,Móstoles
-3.86365473206007,40.3295831968,1301,Madrid,Móstoles
-3.69031645387002,40.4494434895,1302,Madrid,Madrid
-3.72352696013003,40.4234501628,1303,Madrid,Madrid
-3.86149112103007,40.3399266852,1304,Madrid,Móstoles
-3.86149112103007,40.3399266852,1305,Madrid,Móstoles
-3.63815533012001,40.9968519625,1306,Madrid,Buitrago del Lozoya
-3.9332108007001,40.3109657143999,1307,Madrid,Móstoles
-3.9332108007001,40.3109657143999,1308,Madrid,Móstoles
-3.80661850083005,40.2822022064,1309,Madrid,Fuenlabrada
-3.80661850083005,40.2822022064,1310,Madrid,Fuenlabrada
-3.80661850083005,40.2822022064,1311,Madrid,Fuenlabrada
-3.64252832138001,40.5094160672,1312,Madrid,Alcobendas
-3.64252832138001,40.5094160672,1313,Madrid,Alcobendas
-3.64252832138001,40.5094160672,1314,Madrid,Alcobendas
-3.64252832138001,40.5094160672,1315,Madrid,Alcobendas
-3.80995073705005,40.2837704881,1316,Madrid,Fuenlabrada
-3.48359523832,40.4562700165,1317,Madrid,Torrejón de Ardoz
-3.88573734843008,40.3988431629,1318,Madrid,Boadilla del Monte
-3.68429319447002,40.3410683676,1319,Madrid,Madrid
-3.61764870807001,40.4508554059,1322,Madrid,Madrid
-3.61764870807001,40.4508554059,1323,Madrid,Madrid
-3.78440255477004,40.4092289828,1324,Madrid,Pozuelo de Alarcón
-3.97285555725012,40.4247447384999,1325,Madrid,Villanueva de la Cañada
-3.9275051564201,40.3806213538,1326,Madrid,Villaviciosa de Odón
-3.9275051564201,40.3806213538,1327,Madrid,Villaviciosa de Odón
-3.89244886509008,40.4459518215,1328,Madrid,Boadilla del Monte
-3.88949930863008,40.4472350363,1329,Madrid,Boadilla del Monte
-3.88949930863008,40.4472350363,1330,Madrid,Boadilla del Monte
-3.90211548652008,40.4470365585999,1331,Madrid,Boadilla del Monte
-3.90211548652008,40.4470365585999,1332,Madrid,Boadilla del Monte
-3.90211548652008,40.4470365585999,1333,Madrid,Boadilla del Monte
-3.86008359993006,40.3178918918,1334,Madrid,Móstoles
-3.86008359993006,40.3178918918,1335,Madrid,Móstoles
-4.01648121800015,40.2926479349999,1336,Madrid,Navalcarnero
-4.01648121800015,40.2926479349999,1337,Madrid,Navalcarnero
-3.81305159944005,40.3536689336,1338,Madrid,Alcorcón
-4.01512597577015,40.2927750863999,1339,Madrid,Navalcarnero
-4.01512597577015,40.2927750863999,1340,Madrid,Navalcarnero
-3.87111630705007,40.475109153,1341,Madrid,Majadahonda
-3.87406280300007,40.4728797828,1342,Madrid,Majadahonda
-3.87503733506007,40.4688177662,1343,Madrid,Majadahonda
-3.84977882417006,40.3196581247,1344,Madrid,Móstoles
-3.78312919580004,40.2944301134,1345,Madrid,Fuenlabrada
-3.85145323613006,40.3189259712,1346,Madrid,Móstoles
-3.85145323613006,40.3189259712,1347,Madrid,Móstoles
-3.87522982184007,40.4724158248999,1348,Madrid,Majadahonda
-3.87522982184007,40.4724158248999,1349,Madrid,Majadahonda
-3.87522982184007,40.4724158248999,1350,Madrid,Majadahonda
-3.87522982184007,40.4724158248999,1351,Madrid,Majadahonda
-4.00283284733014,40.4505451745999,1352,Madrid,Villanueva de la Cañada
-3.87503733506007,40.4688177662,1353,Madrid,Majadahonda
-3.87503733506007,40.4688177662,1354,Madrid,Majadahonda
-3.85005878764006,40.3200439049,1355,Madrid,Móstoles
-3.72018685288003,40.4823938293,1356,Madrid,Madrid
-3.72018685288003,40.4823938293,1357,Madrid,Madrid
-3.81479279987005,40.355070238,1358,Madrid,Alcorcón
-3.86307118696007,40.3255819283,1359,Madrid,Móstoles
-3.86259321999007,40.3255269657,1360,Madrid,Móstoles
-3.86259321999007,40.3255269657,1361,Madrid,Móstoles
-3.85993391728006,40.4784211969,1362,Madrid,Majadahonda
-3.86307118696007,40.3255819283,1363,Madrid,Móstoles
-3.85250163417006,40.4550944862,1364,Madrid,Majadahonda
-3.70658047539002,40.4245593427,1365,Madrid,Madrid
-3.70658047539002,40.4245593427,1366,Madrid,Madrid
-3.91165926231009,40.362309622,1367,Madrid,Villaviciosa de Odón
-3.87687364226007,40.4766363045,1368,Madrid,Majadahonda
-3.87741183994007,40.4777727349,1369,Madrid,Majadahonda
-3.86261676599007,40.3256041725,1370,Madrid,Móstoles
-3.63749691920001,40.3922509473,1371,Madrid,Madrid
-3.72626676894003,40.4444821753,1372,Madrid,Madrid
-3.72602288062003,40.4430954873,1373,Madrid,Madrid
-3.78216743478004,40.4565908126,1374,Madrid,Madrid
-3.72030215727003,40.4127050419,1375,Madrid,Madrid
-3.96594017600012,40.4951514989999,1376,Madrid,Villanueva del Pardillo
-3.73745772343003,40.4030284048,1377,Madrid,Madrid
-3.96771118118012,40.5021583822999,1378,Madrid,Villanueva del Pardillo
-3.72088080911003,40.4127334714,1379,Madrid,Madrid
-3.96417265277012,40.4951466337999,1380,Madrid,Villanueva del Pardillo
-3.69706840853002,40.3496558491,1381,Madrid,Madrid
-3.96136283957011,40.4868129067999,1382,Madrid,Villanueva del Pardillo
-3.95936180671011,40.4873668888999,1383,Madrid,Villanueva del Pardillo
-3.95936180671011,40.4873668888999,1384,Madrid,Villanueva del Pardillo
-3.96136283957011,40.4868129067999,1385,Madrid,Villanueva del Pardillo
-3.95733373477011,40.4883245977999,1386,Madrid,Villanueva del Pardillo
-3.85891615143006,40.4566692696,1387,Madrid,Majadahonda
-3.86216718478007,40.4760830016,1388,Madrid,Majadahonda
-3.86113454165006,40.4761496988,1389,Madrid,Majadahonda
-3.69120253716002,40.3675285927,1390,Madrid,Madrid
-3.69120253716002,40.3675285927,1391,Madrid,Madrid
-3.69120253716002,40.3675285927,1392,Madrid,Madrid
-3.85121006460006,40.4719207719,1393,Madrid,Majadahonda
-3.85117759831006,40.4720417823,1394,Madrid,Majadahonda
-3.85117759831006,40.4720417823,1395,Madrid,Majadahonda
-3.85117759831006,40.4720417823,1396,Madrid,Majadahonda
-3.85117759831006,40.4720417823,1397,Madrid,Majadahonda
-3.87332310436007,40.4660127205,1398,Madrid,Majadahonda
-3.87332310436007,40.4660127205,1399,Madrid,Majadahonda
-3.87332310436007,40.4660127205,1400,Madrid,Majadahonda
-3.87332310436007,40.4660127205,1401,Madrid,Majadahonda
-3.72504608312003,40.4136704022,1402,Madrid,Madrid
-3.60585375758001,40.420845034,1403,Madrid,Madrid
-3.60585375758001,40.420845034,1404,Madrid,Madrid
-3.60585375758001,40.420845034,1405,Madrid,Madrid
-3.86640447626007,40.3337289358,1406,Madrid,Móstoles
-3.87175603133007,40.4688578175,1407,Madrid,Majadahonda
-3.87309379322007,40.4686590171,1408,Madrid,Majadahonda
-3.87440667254007,40.4686025312,1409,Madrid,Majadahonda
-3.87440667254007,40.4686025312,1410,Madrid,Majadahonda
-3.87440667254007,40.4686025312,1411,Madrid,Majadahonda
-3.74793306418003,40.379061868,1412,Madrid,Madrid
-3.74793306418003,40.379061868,1413,Madrid,Madrid
-3.72517768617003,40.3116040596,1414,Madrid,Getafe
-3.66781360664002,40.4491924089,1415,Madrid,Madrid
-3.96659207645012,40.4893951171999,1416,Madrid,Villanueva del Pardillo
-3.87069949353007,40.4727355906,1417,Madrid,Majadahonda
-3.87069949353007,40.4727355906,1418,Madrid,Majadahonda
-3.96640143052012,40.4888018821999,1419,Madrid,Villanueva del Pardillo
-3.87691930981007,40.4724648588,1420,Madrid,Majadahonda
-3.87691930981007,40.4724648588,1421,Madrid,Majadahonda
-3.87691930981007,40.4724648588,1422,Madrid,Majadahonda
-3.87643360746007,40.4723694769,1423,Madrid,Majadahonda
-3.87706988440007,40.4723708904,1424,Madrid,Majadahonda
-3.87706988440007,40.4723708904,1425,Madrid,Majadahonda
-3.87706988440007,40.4723708904,1426,Madrid,Majadahonda
-3.87706988440007,40.4723708904,1427,Madrid,Majadahonda
-3.96556242000012,40.4891587579999,1428,Madrid,Villanueva del Pardillo
-3.67587942628002,40.5058491426,1429,Madrid,Madrid
-3.67587942628002,40.5058491426,1430,Madrid,Madrid
-3.87669133852007,40.4739347336,1431,Madrid,Majadahonda
-3.87669133852007,40.4739347336,1432,Madrid,Majadahonda
-3.87567625779007,40.472322844,1433,Madrid,Majadahonda
-3.87565730998007,40.4725769451,1434,Madrid,Majadahonda
-3.87565730998007,40.4725769451,1435,Madrid,Majadahonda
